accuracy,loss,val_accuracy,val_loss
0.21571429073810577,2.420478343963623,0.420560747385025,1.7805639505386353
0.3814285695552826,1.7525827884674072,0.5046728849411011,1.4637479782104492
0.4657142758369446,1.55908203125,0.6074766516685486,1.3393046855926514
0.5057142972946167,1.3965189456939697,0.5327102541923523,1.2901571989059448
0.5442857146263123,1.3062242269515991,0.6074766516685486,1.1360429525375366
0.5757142901420593,1.1845747232437134,0.663551390171051,1.0988558530807495
0.6142857074737549,1.0873372554779053,0.5981308221817017,1.0764966011047363
0.618571400642395,1.0782904624938965,0.7196261882781982,0.919080376625061
0.6414285898208618,1.0121407508850098,0.7009345889091492,1.0142261981964111
0.6328571438789368,1.015608310699463,0.7383177280426025,0.84738689661026
0.6714285612106323,0.9283919930458069,0.6822429895401001,1.0217623710632324
0.6971428394317627,0.8886669278144836,0.6915887594223022,0.9741106629371643
0.7142857313156128,0.8043855428695679,0.7009345889091492,1.0250273942947388
0.7142857313156128,0.7605281472206116,0.6822429895401001,1.0159807205200195
0.7599999904632568,0.7367367744445801,0.6822429895401001,1.0398228168487549
0.7457143068313599,0.7150360941886902,0.7383177280426025,0.8962593674659729
0.758571445941925,0.6871887445449829,0.7009345889091492,0.9491556286811829
0.7914285659790039,0.6448694467544556,0.7476635575294495,0.7998530268669128
0.7842857241630554,0.5951811671257019,0.6915887594223022,0.9412882924079895
0.7985714077949524,0.6203237771987915,0.6542056202888489,1.0565303564071655
