accuracy,loss,val_accuracy,val_loss
0.2542857229709625,2.1523752212524414,0.4392523467540741,1.6827431917190552
0.4657142758369446,1.5569077730178833,0.5046728849411011,1.434382677078247
0.5571428537368774,1.3157823085784912,0.5327102541923523,1.2970426082611084
0.6057142615318298,1.1550966501235962,0.6261682510375977,1.1310648918151855
0.6657142639160156,1.051652431488037,0.6355140209197998,1.0414990186691284
0.6642857193946838,0.982580840587616,0.644859790802002,1.0738273859024048
0.7114285826683044,0.8987467885017395,0.7196261882781982,0.9403705596923828
0.7400000095367432,0.8198482990264893,0.5607476830482483,0.9846272468566895
0.7528571486473083,0.7741748094558716,0.672897219657898,0.89668869972229
0.7714285850524902,0.7243219614028931,0.7196261882781982,0.9041894674301147
0.7828571200370789,0.665055513381958,0.644859790802002,1.052695631980896
0.8257142901420593,0.6031965017318726,0.663551390171051,1.055068016052246
0.8028571605682373,0.601078987121582,0.7102803587913513,0.8510996699333191
0.8185714483261108,0.5502038598060608,0.644859790802002,1.1120549440383911
0.8357142806053162,0.5281652212142944,0.7289719581604004,0.8912428617477417
0.8571428656578064,0.4662902057170868,0.672897219657898,0.9490991234779358
0.8728571534156799,0.46150439977645874,0.7383177280426025,0.8911738395690918
0.8671428561210632,0.43587079644203186,0.7196261882781982,0.830997884273529
0.8971428275108337,0.41119131445884705,0.7476635575294495,0.8094542026519775
0.9085714221000671,0.37760668992996216,0.6261682510375977,0.9857565760612488
0.9114285707473755,0.3546190857887268,0.7570093274116516,0.757579505443573
0.8999999761581421,0.3514620065689087,0.7476635575294495,0.783075749874115
0.9214285612106323,0.3209717273712158,0.6355140209197998,1.0065512657165527
0.9157142639160156,0.31003955006599426,0.7196261882781982,0.9160693883895874
0.9342857003211975,0.291607141494751,0.6355140209197998,0.863307774066925
