accuracy,loss,val_accuracy,val_loss
0.13428571820259094,2.340383291244507,0.22429905831813812,2.179779529571533
0.18714286386966705,2.205258846282959,0.4112149477005005,2.0899057388305664
0.23999999463558197,2.102323055267334,0.38317757844924927,2.016233444213867
0.31142857670783997,2.0279042720794678,0.4672897160053253,1.9639999866485596
0.3742857277393341,1.929172396659851,0.4859813153743744,1.8604079484939575
0.3857142925262451,1.8730182647705078,0.47663551568984985,1.8298225402832031
0.43714284896850586,1.8256889581680298,0.5514018535614014,1.7764512300491333
0.4757142961025238,1.751962423324585,0.47663551568984985,1.754665493965149
0.5,1.6916154623031616,0.5607476830482483,1.7049851417541504
0.49000000953674316,1.6641634702682495,0.5233644843101501,1.67873215675354
0.5199999809265137,1.603075623512268,0.5420560836791992,1.641707181930542
0.5299999713897705,1.5833359956741333,0.5607476830482483,1.539098858833313
0.5371428728103638,1.5488698482513428,0.5420560836791992,1.6449012756347656
0.5514285564422607,1.507296085357666,0.5420560836791992,1.5849391222000122
0.5685714483261108,1.478036880493164,0.5420560836791992,1.52716863155365
0.5642856955528259,1.4456522464752197,0.5887850522994995,1.442992925643921
0.5757142901420593,1.412419080734253,0.5700934529304504,1.4781885147094727
0.5714285969734192,1.3883405923843384,0.5981308221817017,1.424794316291809
0.6000000238418579,1.3682206869125366,0.5700934529304504,1.4638007879257202
0.5657142996788025,1.3550668954849243,0.6074766516685486,1.3637607097625732
0.6100000143051147,1.334623098373413,0.6074766516685486,1.320651888847351
0.6171428561210632,1.295701265335083,0.6074766516685486,1.3567702770233154
0.6114285588264465,1.2898740768432617,0.6074766516685486,1.3056567907333374
0.6271428465843201,1.2465895414352417,0.663551390171051,1.3176740407943726
0.6485714316368103,1.2399768829345703,0.644859790802002,1.307016372680664
