accuracy,loss,val_accuracy,val_loss
0.23999999463558197,2.2313976287841797,0.3925233781337738,1.8085157871246338
0.4028571546077728,1.7226768732070923,0.5046728849411011,1.5312449932098389
0.4942857027053833,1.4762852191925049,0.5981308221817017,1.2738016843795776
0.5514285564422607,1.3452234268188477,0.5794392228126526,1.3077181577682495
0.5985714197158813,1.2329082489013672,0.6261682510375977,1.1764702796936035
0.6485714316368103,1.1175087690353394,0.6542056202888489,1.1753876209259033
0.6499999761581421,1.0794596672058105,0.663551390171051,1.155194878578186
0.6971428394317627,0.9635373950004578,0.6542056202888489,1.0422463417053223
0.6928571462631226,0.9284442067146301,0.6261682510375977,1.1580209732055664
0.704285740852356,0.8814225792884827,0.644859790802002,0.9907772541046143
0.7371428608894348,0.8277197480201721,0.7102803587913513,0.9327749013900757
0.7628571391105652,0.7905026078224182,0.5794392228126526,1.0824247598648071
0.7857142686843872,0.7251173853874207,0.6915887594223022,0.9427263736724854
0.75,0.7313106656074524,0.672897219657898,0.9699594378471375
0.8171428442001343,0.6631918549537659,0.6822429895401001,0.9315825700759888
0.795714259147644,0.6389865875244141,0.7196261882781982,0.8654680252075195
0.8299999833106995,0.5736022591590881,0.7102803587913513,0.868881344795227
0.8328571319580078,0.5807633996009827,0.6542056202888489,0.9609376192092896
0.831428587436676,0.56324303150177,0.6822429895401001,0.9060722589492798
0.8585714101791382,0.5210050940513611,0.6261682510375977,0.9590907692909241
0.8657143115997314,0.5031399726867676,0.7383177280426025,0.8284832239151001
0.8728571534156799,0.47223690152168274,0.6542056202888489,0.930796205997467
0.8757143020629883,0.45723703503608704,0.663551390171051,0.8911057710647583
0.8714285492897034,0.44038504362106323,0.7383177280426025,0.9064468145370483
0.8885714411735535,0.4156859517097473,0.672897219657898,0.908572256565094
