accuracy,loss,val_accuracy,val_loss
0.22714285552501678,2.1296584606170654,0.4392523467540741,1.7992006540298462
0.4214285612106323,1.730735421180725,0.5233644843101501,1.566634178161621
0.5042856931686401,1.5163171291351318,0.42990654706954956,1.5485033988952637
0.550000011920929,1.3859339952468872,0.5981308221817017,1.3275138139724731
0.6085714101791382,1.280083179473877,0.6168224215507507,1.2753187417984009
0.618571400642395,1.1700003147125244,0.5981308221817017,1.2127962112426758
0.668571412563324,1.0751498937606812,0.6542056202888489,1.203902006149292
0.6814285516738892,1.031315565109253,0.5887850522994995,1.1980760097503662
0.7028571367263794,0.9529021382331848,0.644859790802002,1.1327494382858276
0.7128571271896362,0.9138360619544983,0.6261682510375977,1.037833571434021
0.7557142972946167,0.8215420246124268,0.644859790802002,1.0703232288360596
0.727142870426178,0.8356437683105469,0.5981308221817017,1.080316185951233
0.758571445941925,0.8020328283309937,0.6915887594223022,0.9476296901702881
0.7685714364051819,0.7558077573776245,0.5607476830482483,1.1470805406570435
0.7971428632736206,0.7034603953361511,0.7383177280426025,0.8581765294075012
0.7742857336997986,0.718873143196106,0.6915887594223022,1.0332223176956177
0.8128571510314941,0.644524872303009,0.7289719581604004,0.8297166228294373
0.8157142996788025,0.6096338629722595,0.7289719581604004,0.8954297304153442
0.8214285969734192,0.6038651466369629,0.7289719581604004,0.9090467691421509
0.8299999833106995,0.5710482597351074,0.6822429895401001,0.9094507098197937
0.8342857360839844,0.5347261428833008,0.7289719581604004,0.8889443874359131
0.8557142615318298,0.5352571606636047,0.7570093274116516,0.825173020362854
0.8500000238418579,0.5438700914382935,0.6822429895401001,0.9779441356658936
0.8742856979370117,0.46832984685897827,0.7102803587913513,0.8800005912780762
0.868571400642395,0.4695398509502411,0.663551390171051,0.8903471231460571
