accuracy,loss,val_accuracy,val_loss
0.15285713970661163,2.3041887283325195,0.2616822421550751,2.1442182064056396
0.2199999988079071,2.141331672668457,0.420560747385025,2.034712791442871
0.27142858505249023,2.030998945236206,0.4859813153743744,1.8402198553085327
0.34285715222358704,1.9180494546890259,0.514018714427948,1.8102792501449585
0.4328571557998657,1.8189088106155396,0.5233644843101501,1.6827784776687622
0.44428572058677673,1.7556291818618774,0.5420560836791992,1.650915265083313
0.4642857015132904,1.6922252178192139,0.5700934529304504,1.6354050636291504
0.5199999809265137,1.6166727542877197,0.5514018535614014,1.614776849746704
0.5285714268684387,1.5510058403015137,0.6261682510375977,1.4878722429275513
0.5571428537368774,1.5118629932403564,0.5794392228126526,1.5282108783721924
0.5671428442001343,1.4618260860443115,0.644859790802002,1.4459030628204346
0.5914285778999329,1.4270057678222656,0.5887850522994995,1.4097521305084229
0.6342856884002686,1.3670480251312256,0.663551390171051,1.442801594734192
0.6285714507102966,1.3259087800979614,0.6074766516685486,1.4173520803451538
0.6342856884002686,1.294108510017395,0.7102803587913513,1.2162998914718628
0.6614285707473755,1.2493077516555786,0.5700934529304504,1.3155078887939453
0.6528571248054504,1.2339354753494263,0.5887850522994995,1.3258999586105347
0.6471428275108337,1.1944520473480225,0.644859790802002,1.2478923797607422
0.6600000262260437,1.1863725185394287,0.5327102541923523,1.3946524858474731
0.691428542137146,1.1578247547149658,0.663551390171051,1.2583284378051758
0.6800000071525574,1.1242756843566895,0.6074766516685486,1.2463371753692627
0.7128571271896362,1.0791852474212646,0.6168224215507507,1.1641969680786133
0.7157142758369446,1.0635608434677124,0.5794392228126526,1.159598469734192
0.7028571367263794,1.0639338493347168,0.6822429895401001,1.1199132204055786
0.7257142663002014,1.0235302448272705,0.672897219657898,1.1193995475769043
