accuracy,loss,val_accuracy,val_loss
0.10999999940395355,2.392242431640625,0.14953270554542542,2.213649272918701
0.15142856538295746,2.223273992538452,0.336448609828949,2.1156599521636963
0.26428571343421936,2.0959811210632324,0.35514017939567566,2.008324146270752
0.322857141494751,1.9999186992645264,0.42990654706954956,1.9185477495193481
0.3799999952316284,1.9085415601730347,0.4953271150588989,1.8822777271270752
0.3985714316368103,1.8544238805770874,0.42990654706954956,1.8514341115951538
0.41999998688697815,1.7841134071350098,0.5327102541923523,1.7424379587173462
0.4471428692340851,1.7316479682922363,0.5514018535614014,1.7381528615951538
0.4814285635948181,1.6773102283477783,0.5327102541923523,1.6759285926818848
0.5128571391105652,1.620756983757019,0.5607476830482483,1.5903363227844238
0.5157142877578735,1.5954773426055908,0.6261682510375977,1.5166734457015991
0.5542857050895691,1.5273101329803467,0.5794392228126526,1.5096684694290161
0.5685714483261108,1.4993085861206055,0.6168224215507507,1.5234379768371582
0.5628571510314941,1.484595775604248,0.663551390171051,1.404922604560852
0.572857141494751,1.4642468690872192,0.5981308221817017,1.5101189613342285
0.581428587436676,1.4163947105407715,0.644859790802002,1.3847355842590332
0.5842857360839844,1.396604061126709,0.7196261882781982,1.3245980739593506
0.5885714292526245,1.3814195394515991,0.6074766516685486,1.4012058973312378
0.5871428847312927,1.3558465242385864,0.6074766516685486,1.3907418251037598
0.5985714197158813,1.3230276107788086,0.663551390171051,1.3469971418380737
0.6071428656578064,1.316272258758545,0.5607476830482483,1.4491808414459229
0.6085714101791382,1.2934989929199219,0.6261682510375977,1.3406283855438232
0.6071428656578064,1.2805113792419434,0.644859790802002,1.279377818107605
0.618571400642395,1.2397764921188354,0.6261682510375977,1.2503764629364014
0.6328571438789368,1.2280021905899048,0.6542056202888489,1.265602707862854
