accuracy,loss,val_accuracy,val_loss
0.27000001072883606,2.42537260055542,0.4953271150588989,1.5033247470855713
0.4871428608894348,1.5043230056762695,0.4672897160053253,1.3800158500671387
0.5371428728103638,1.3311641216278076,0.6355140209197998,1.251229166984558
0.5614285469055176,1.2565315961837769,0.7196261882781982,0.9924474954605103
0.6157143115997314,1.098950743675232,0.6074766516685486,1.1080679893493652
0.6385714411735535,1.0025920867919922,0.663551390171051,0.9878039956092834
0.6871428489685059,0.9140698909759521,0.6261682510375977,1.1513830423355103
0.7142857313156128,0.8503913283348083,0.663551390171051,0.9576259255409241
0.7214285731315613,0.8114708662033081,0.672897219657898,1.1149351596832275
0.7557142972946167,0.7253392934799194,0.7196261882781982,0.9542344212532043
0.7599999904632568,0.7020372748374939,0.6074766516685486,1.0489319562911987
0.7971428632736206,0.605226993560791,0.6822429895401001,0.8458672761917114
0.7928571701049805,0.625177800655365,0.663551390171051,0.9706991314888
0.8157142996788025,0.6093029975891113,0.7383177280426025,0.8795348405838013
0.8128571510314941,0.572376549243927,0.7196261882781982,0.8782333135604858
0.822857141494751,0.5008302330970764,0.644859790802002,1.0943830013275146
0.8128571510314941,0.5473471283912659,0.7009345889091492,0.9628180265426636
0.8514285683631897,0.46816378831863403,0.663551390171051,0.9216923117637634
0.8785714507102966,0.378333181142807,0.6542056202888489,0.9143292903900146
0.8399999737739563,0.451274573802948,0.7196261882781982,0.8711749911308289
0.8642857074737549,0.4226655662059784,0.7757009267807007,0.8663345575332642
0.8728571534156799,0.3880157768726349,0.7383177280426025,0.9667465090751648
