accuracy,loss,val_accuracy,val_loss
0.10000000149011612,2.4677748680114746,0.08411215245723724,2.2884581089019775
0.1728571355342865,2.2714223861694336,0.2616822421550751,2.150575637817383
0.20428571105003357,2.1629483699798584,0.2897196114063263,2.1054720878601074
0.2542857229709625,2.1019160747528076,0.3644859790802002,2.007735013961792
0.3028571307659149,2.0382304191589355,0.40186914801597595,2.011042594909668
0.2928571403026581,1.9972466230392456,0.3925233781337738,1.9683784246444702
0.35857143998146057,1.9484072923660278,0.4672897160053253,1.8725948333740234
0.36714285612106323,1.8879597187042236,0.37383177876472473,1.888393759727478
0.3799999952316284,1.8653631210327148,0.40186914801597595,1.8580149412155151
0.4242857098579407,1.7971835136413574,0.4859813153743744,1.773626685142517
0.4300000071525574,1.7823500633239746,0.4953271150588989,1.7527797222137451
0.46857142448425293,1.712825059890747,0.5046728849411011,1.7315819263458252
0.4528571367263794,1.7062675952911377,0.4953271150588989,1.6824209690093994
0.4699999988079071,1.6685218811035156,0.47663551568984985,1.6180602312088013
0.5028571486473083,1.6347872018814087,0.5607476830482483,1.5598691701889038
0.4928571283817291,1.6102535724639893,0.4672897160053253,1.692546010017395
0.4985714256763458,1.5831258296966553,0.514018714427948,1.5611851215362549
0.5314285755157471,1.554721474647522,0.4953271150588989,1.5776848793029785
0.5214285850524902,1.5123114585876465,0.5700934529304504,1.5703620910644531
0.48428571224212646,1.5350446701049805,0.5607476830482483,1.462550401687622
0.5199999809265137,1.4885996580123901,0.5794392228126526,1.4561710357666016
0.5185714364051819,1.5081437826156616,0.5233644843101501,1.5236599445343018
0.5285714268684387,1.4898990392684937,0.5514018535614014,1.41532301902771
0.5442857146263123,1.4500155448913574,0.5887850522994995,1.3670048713684082
0.5614285469055176,1.4372928142547607,0.5700934529304504,1.3936728239059448
